,season,date,league_id,league,team1,team2,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2,xg1,xg2,nsxg1,nsxg2,adj_score1,adj_score2,season,date,league_id,league,team1,team2,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2,xg1,xg2,nsxg1,nsxg2,adj_score1,adj_score2
38847,2020.0,2021-01-20,1843.0,French Ligue 1,Lorient,Dijon FCO,52.6,49.1,0.4591,0.2666,0.2743,1.45,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38848,2020.0,2021-01-20,1843.0,French Ligue 1,Brest,Stade Rennes,55.23,66.66,0.3193,0.4235,0.2572,1.32,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38849,2020.0,2021-01-20,1845.0,German Bundesliga,RB Leipzig,1. FC Union Berlin,85.06,68.51,0.6392,0.1377,0.223,1.91,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38850,2020.0,2021-01-20,1845.0,German Bundesliga,Borussia Monchengladbach,Werder Bremen,79.22,64.21,0.6197,0.1621,0.2182,2.02,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38851,2020.0,2021-01-20,1843.0,French Ligue 1,Nice,Bordeaux,60.69,57.09,0.4616,0.2507,0.2877,1.36,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38852,2020.0,2021-01-20,1843.0,French Ligue 1,Strasbourg,St Etienne,58.46,54.03,0.4698,0.2532,0.27699999999999997,1.44,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38853,2020.0,2021-01-20,1843.0,French Ligue 1,Montpellier,AS Monaco,57.93,71.18,0.29,0.4645,0.2456,1.32,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38854,2020.0,2021-01-20,1843.0,French Ligue 1,Lille,Reims,75.02,56.66,0.6261,0.1464,0.2275,1.87,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38855,2020.0,2021-01-20,1843.0,French Ligue 1,Angers,Paris Saint-Germain,58.01,88.85,0.1145,0.716,0.1695,0.92,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38856,2020.0,2021-01-20,1843.0,French Ligue 1,Marseille,Nimes,64.26,51.5,0.5503,0.1914,0.2583,1.62,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38857,2020.0,2021-01-20,1843.0,French Ligue 1,Nantes,Lens,58.51,60.73,0.3966,0.3279,0.2754,1.36,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38859,2020.0,2021-01-20,1869.0,Spanish Primera Division,Cadiz,Levante,67.04,68.14,0.4008,0.3154,0.2838,1.3,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38860,2020.0,2021-01-20,1869.0,Spanish Primera Division,Real Betis,Celta Vigo,72.4,70.06,0.4674,0.2653,0.2673,1.51,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38861,2020.0,2021-01-20,1869.0,Spanish Primera Division,Eibar,Atletico Madrid,64.85,87.04,0.1789,0.5692,0.2519,0.81,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38862,2020.0,2021-01-20,1869.0,Spanish Primera Division,Getafe,SD Huesca,74.19,64.54,0.516,0.2003,0.2837,1.41,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38863,2020.0,2021-01-20,1869.0,Spanish Primera Division,Real Valladolid,Elche,61.46,57.59,0.4581,0.2529,0.2889,1.34,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38864,2020.0,2021-01-20,1845.0,German Bundesliga,Mainz,VfL Wolfsburg,57.17,71.63,0.2983,0.4435,0.2582,1.26,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38865,2020.0,2021-01-20,1845.0,German Bundesliga,SC Freiburg,Eintracht Frankfurt,62.81,73.08,0.3195,0.4296,0.2509,1.39,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38875,2020.0,2021-01-20,1869.0,Spanish Primera Division,Villarreal,Granada,79.18,68.76,0.5731,0.1831,0.2437,1.74,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38947,2020.0,2021-01-23,1845.0,German Bundesliga,Mainz,RB Leipzig,57.17,85.06,0.1601,0.6365,0.2034,1.01,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38948,2020.0,2021-01-23,1845.0,German Bundesliga,Arminia Bielefeld,Eintracht Frankfurt,55.02,73.08,0.2369,0.51,0.253,1.07,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38949,2020.0,2021-01-23,1845.0,German Bundesliga,SC Freiburg,VfB Stuttgart,62.81,63.24,0.4274,0.3091,0.2635,1.52,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38954,2020.0,2021-01-23,1845.0,German Bundesliga,Schalke 04,Bayern Munich,55.58,93.96,0.0557,0.8390000000000001,0.1053,0.81,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38956,2020.0,2021-01-23,1845.0,German Bundesliga,Hertha Berlin,Werder Bremen,69.87,64.21,0.4967,0.2426,0.2607,1.61,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38957,2020.0,2021-01-23,1845.0,German Bundesliga,Bayer Leverkusen,VfL Wolfsburg,78.31,71.63,0.5105,0.2294,0.2601,1.62,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38958,2020.0,2021-01-23,1845.0,German Bundesliga,TSG Hoffenheim,FC Cologne,74.12,64.65,0.5575,0.2158,0.2267,1.99,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38959,2020.0,2021-01-23,1845.0,German Bundesliga,FC Augsburg,1. FC Union Berlin,60.88,68.51,0.3447,0.3649,0.2904,1.17,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38961,2020.0,2021-01-23,1845.0,German Bundesliga,Borussia Monchengladbach,Borussia Dortmund,79.22,87.68,0.317,0.4324,0.2506,1.38,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38990,2020.0,2021-01-24,1843.0,French Ligue 1,St Etienne,Lyon,54.03,75.79,0.2094,0.5443,0.2463,0.98,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39000,2020.0,2021-01-24,1843.0,French Ligue 1,Reims,Brest,56.66,55.23,0.4365,0.3069,0.2566,1.58,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39001,2020.0,2021-01-24,1843.0,French Ligue 1,Paris Saint-Germain,Montpellier,88.85,57.93,0.8428,0.0467,0.1105,2.97,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39002,2020.0,2021-01-24,1843.0,French Ligue 1,Bordeaux,Angers,57.09,58.01,0.4002,0.3005,0.2994,1.21,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39003,2020.0,2021-01-24,1843.0,French Ligue 1,Stade Rennes,Lille,66.66,75.02,0.3307,0.3918,0.2775,1.21,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39004,2020.0,2021-01-24,1843.0,French Ligue 1,Dijon FCO,Strasbourg,49.1,58.46,0.3297,0.3919,0.2783,1.2,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39005,2020.0,2021-01-24,1843.0,French Ligue 1,Lens,Nice,60.73,60.69,0.4288,0.305,0.2662,1.49,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39006,2020.0,2021-01-24,1843.0,French Ligue 1,Nimes,Lorient,51.5,52.6,0.4127,0.311,0.2762,1.38,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39007,2020.0,2021-01-24,1843.0,French Ligue 1,Metz,Nantes,56.55,58.51,0.3943,0.3084,0.2973,1.21,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39008,2020.0,2021-01-24,1843.0,French Ligue 1,AS Monaco,Marseille,71.18,64.26,0.5126,0.2382,0.2492,1.71,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39009,2020.0,2021-01-24,1854.0,Italy Serie A,Lazio,Sassuolo,70.11,66.57,0.4617,0.2991,0.2392,1.85,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39012,2020.0,2021-01-24,1854.0,Italy Serie A,Benevento,Torino,50.92,56.96,0.3582,0.3777,0.2641,1.41,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39013,2020.0,2021-01-24,1854.0,Italy Serie A,AS Roma,Spezia,77.94,52.04,0.7502,0.0856,0.1642,2.46,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39014,2020.0,2021-01-24,1854.0,Italy Serie A,Fiorentina,Crotone,66.84,52.51,0.5658,0.1841,0.25,1.73,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39022,2020.0,2021-01-24,1869.0,Spanish Primera Division,Elche,Barcelona,57.59,90.16,0.0973,0.7515,0.1512,0.89,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39023,2020.0,2021-01-24,1869.0,Spanish Primera Division,Real Sociedad,Real Betis,83.36,72.4,0.5681,0.1887,0.2432,1.75,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39027,2020.0,2021-01-24,1869.0,Spanish Primera Division,Celta Vigo,Eibar,70.06,64.85,0.4903,0.2215,0.2882,1.36,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39028,2020.0,2021-01-24,1869.0,Spanish Primera Division,Sevilla FC,Cadiz,80.81,67.04,0.5897,0.1511,0.2592,1.58,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39041,2020.0,2021-01-24,1869.0,Spanish Primera Division,Atletico Madrid,Valencia,87.04,66.79,0.6893,0.1168,0.1939,2.15,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39042,2020.0,2021-01-24,1869.0,Spanish Primera Division,Levante,Real Valladolid,68.14,61.46,0.5173,0.2181,0.2646,1.55,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39044,2020.0,2021-01-24,1869.0,Spanish Primera Division,Alavés,Real Madrid,63.26,87.01,0.1644,0.6182,0.2173,0.92,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39045,2020.0,2021-01-24,1869.0,Spanish Primera Division,Athletic Bilbao,Getafe,70.28,74.19,0.3844,0.3033,0.3122,1.11,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39047,2020.0,2021-01-24,1869.0,Spanish Primera Division,SD Huesca,Villarreal,64.54,79.18,0.2664,0.47700000000000004,0.2565,1.14,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39048,2020.0,2021-01-24,1869.0,Spanish Primera Division,Osasuna,Granada,69.5,68.76,0.4302,0.2706,0.2991,1.24,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39055,2020.0,2021-01-24,1854.0,Italy Serie A,AC Milan,Atalanta,79.92,78.74,0.4418,0.3243,0.2339,1.9,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39056,2020.0,2021-01-24,1854.0,Italy Serie A,Genoa,Cagliari,54.17,57.0,0.3799,0.34600000000000003,0.2742,1.38,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39057,2020.0,2021-01-24,1854.0,Italy Serie A,Verona,Napoli,59.13,81.68,0.1891,0.565,0.24600000000000002,0.92,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39058,2020.0,2021-01-24,1854.0,Italy Serie A,Parma,Sampdoria,55.9,61.63,0.3612,0.3747,0.2641,1.42,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39059,2020.0,2021-01-24,1854.0,Italy Serie A,Udinese,Internazionale,63.23,84.87,0.1789,0.593,0.228,0.98,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39060,2020.0,2021-01-24,1854.0,Italy Serie A,Juventus,Bologna,81.61,59.34,0.6844,0.1263,0.1893,2.33,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39076,2020.0,2021-01-26,2411.0,Barclays Premier League,Everton,Leicester City,74.52,80.85,0.3507,0.3924,0.2569,1.37,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39078,2020.0,2021-01-26,2411.0,Barclays Premier League,Burnley,Aston Villa,66.85,73.17,0.3334,0.4002,0.2664,1.26,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39093,2020.0,2021-01-26,2411.0,Barclays Premier League,Brighton and Hove Albion,Fulham,71.82,62.0,0.5283,0.2184,0.2533,1.63,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39098,2020.0,2021-01-26,2411.0,Barclays Premier League,Manchester United,Sheffield United,83.8,66.44,0.6521,0.1321,0.2158,1.92,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39099,2020.0,2021-01-26,2411.0,Barclays Premier League,West Bromwich Albion,Manchester City,58.87,92.84,0.0793,0.7664,0.1543,0.66,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39111,2020.0,2021-01-27,2411.0,Barclays Premier League,Southampton,Arsenal,74.1,79.46,0.3623,0.3702,0.2676,1.32,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39112,2020.0,2021-01-27,2411.0,Barclays Premier League,Chelsea,Wolverhampton,86.07,76.19,0.5804,0.1759,0.2437,1.71,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39113,2020.0,2021-01-27,2411.0,Barclays Premier League,Tottenham Hotspur,Liverpool,82.27,88.95,0.3228,0.4464,0.2308,1.54,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39114,2020.0,2021-01-27,2411.0,Barclays Premier League,Newcastle,Leeds United,65.29,66.29,0.3975,0.3381,0.2644,1.41,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39118,2020.0,2021-01-27,2411.0,Barclays Premier League,Crystal Palace,West Ham United,67.14,73.91,0.3418,0.3911,0.2671,1.27,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39153,2020.0,2021-01-30,2411.0,Barclays Premier League,Arsenal,Manchester United,79.46,83.8,0.3612,0.3784,0.2604,1.37,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39158,2020.0,2021-01-30,2411.0,Barclays Premier League,Leicester City,Leeds United,80.85,66.29,0.6,0.182,0.218,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39159,2020.0,2021-01-30,2411.0,Barclays Premier League,Crystal Palace,Wolverhampton,67.14,76.19,0.3299,0.3727,0.2973,1.06,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39167,2020.0,2021-01-30,2411.0,Barclays Premier League,Southampton,Aston Villa,74.1,73.17,0.4308,0.3187,0.2505,1.59,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39168,2020.0,2021-01-30,2411.0,Barclays Premier League,West Bromwich Albion,Fulham,58.87,62.0,0.3764,0.3395,0.2841,1.23,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39172,2020.0,2021-01-30,2411.0,Barclays Premier League,Brighton and Hove Albion,Tottenham Hotspur,71.82,82.27,0.2925,0.4566,0.2508,1.25,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39175,2020.0,2021-01-30,2411.0,Barclays Premier League,West Ham United,Liverpool,73.91,88.95,0.2252,0.5585,0.2164,1.25,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39176,2020.0,2021-01-30,2411.0,Barclays Premier League,Manchester City,Sheffield United,92.84,66.44,0.8325,0.040999999999999995,0.1265,2.53,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39177,2020.0,2021-01-30,2411.0,Barclays Premier League,Everton,Newcastle,74.52,65.29,0.5396,0.2118,0.2486,1.68,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39191,2020.0,2021-01-30,2411.0,Barclays Premier League,Chelsea,Burnley,86.07,66.85,0.6833,0.1161,0.2006,2.04,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39218,2020.0,2021-01-30,1845.0,German Bundesliga,VfB Stuttgart,Mainz,63.24,57.17,0.484,0.2672,0.2488,1.72,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39219,2020.0,2021-01-30,1845.0,German Bundesliga,VfL Wolfsburg,SC Freiburg,71.63,62.81,0.5142,0.2291,0.2567,1.65,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39220,2020.0,2021-01-30,1845.0,German Bundesliga,Eintracht Frankfurt,Hertha Berlin,73.08,69.87,0.4736,0.2797,0.2468,1.74,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39221,2020.0,2021-01-30,1845.0,German Bundesliga,Borussia Dortmund,FC Augsburg,87.68,60.88,0.789,0.0559,0.155,2.33,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39222,2020.0,2021-01-30,1845.0,German Bundesliga,FC Cologne,Arminia Bielefeld,64.65,55.02,0.5303,0.2047,0.265,1.57,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39225,2020.0,2021-01-30,1845.0,German Bundesliga,RB Leipzig,Bayer Leverkusen,85.06,78.31,0.524,0.2264,0.2496,1.72,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39229,2020.0,2021-01-30,1845.0,German Bundesliga,Bayern Munich,TSG Hoffenheim,93.96,74.12,0.8055,0.0756,0.1189,3.27,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39230,2020.0,2021-01-30,1845.0,German Bundesliga,1. FC Union Berlin,Borussia Monchengladbach,68.51,79.22,0.2955,0.44799999999999995,0.2566,1.26,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39231,2020.0,2021-01-30,1845.0,German Bundesliga,Werder Bremen,Schalke 04,64.21,55.58,0.5075,0.2251,0.2674,1.55,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39262,2020.0,2021-01-31,1843.0,French Ligue 1,Montpellier,Lens,57.93,60.73,0.3968,0.3368,0.2663,1.43,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39264,2020.0,2021-01-31,1869.0,Spanish Primera Division,Valencia,Elche,66.79,57.59,0.5439,0.207,0.249,1.7,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39265,2020.0,2021-01-31,1869.0,Spanish Primera Division,Real Madrid,Levante,87.01,68.14,0.7011,0.1182,0.1806,2.35,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39266,2020.0,2021-01-31,1869.0,Spanish Primera Division,Getafe,Alavés,74.19,63.26,0.5317,0.1805,0.2878,1.38,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39267,2020.0,2021-01-31,1843.0,French Ligue 1,Lyon,Bordeaux,75.79,57.09,0.6348,0.1355,0.2296,1.83,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39268,2020.0,2021-01-31,1843.0,French Ligue 1,Marseille,Stade Rennes,64.26,66.66,0.39299999999999996,0.3202,0.2867,1.28,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39269,2020.0,2021-01-31,1843.0,French Ligue 1,Brest,Metz,55.23,56.55,0.4249,0.3056,0.2694,1.45,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39270,2020.0,2021-01-31,1843.0,French Ligue 1,Lille,Dijon FCO,75.02,49.1,0.6986,0.102,0.1994,2.05,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39271,2020.0,2021-01-31,1854.0,Italy Serie A,Napoli,Parma,81.68,55.9,0.7088,0.1016,0.1895,2.2,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39272,2020.0,2021-01-31,1854.0,Italy Serie A,Sampdoria,Juventus,61.63,81.61,0.20800000000000002,0.5654,0.2266,1.15,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39273,2020.0,2021-01-31,1843.0,French Ligue 1,Nantes,AS Monaco,58.51,71.18,0.2916,0.4538,0.2546,1.25,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39274,2020.0,2021-01-31,1843.0,French Ligue 1,Strasbourg,Reims,58.46,56.66,0.4424,0.285,0.2725,1.45,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39275,2020.0,2021-01-31,1843.0,French Ligue 1,Nice,St Etienne,60.69,54.03,0.4937,0.2346,0.2718,1.5,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39276,2020.0,2021-01-31,1854.0,Italy Serie A,Internazionale,Benevento,84.87,50.92,0.8337,0.0493,0.11699999999999999,2.92,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39277,2020.0,2021-01-31,1854.0,Italy Serie A,Spezia,Udinese,52.04,63.23,0.3074,0.4033,0.2893,1.11,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39278,2020.0,2021-01-31,1843.0,French Ligue 1,Lorient,Paris Saint-Germain,52.6,88.85,0.08800000000000001,0.7661,0.1459,0.85,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39282,2020.0,2021-01-31,1843.0,French Ligue 1,Angers,Nimes,58.01,51.5,0.4885,0.2436,0.2679,1.53,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39284,2020.0,2021-01-31,1869.0,Spanish Primera Division,Granada,Celta Vigo,68.76,70.06,0.4076,0.2998,0.2925,1.25,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39292,2020.0,2021-01-31,1869.0,Spanish Primera Division,Eibar,Sevilla FC,64.85,80.81,0.2494,0.4576,0.293,0.89,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39298,2020.0,2021-01-31,1854.0,Italy Serie A,Torino,Fiorentina,56.96,66.84,0.3196,0.4148,0.2656,1.3,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39304,2020.0,2021-01-31,1854.0,Italy Serie A,Bologna,AC Milan,59.34,79.92,0.2073,0.5699,0.2228,1.18,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39306,2020.0,2021-01-31,1854.0,Italy Serie A,Cagliari,Sassuolo,57.0,66.57,0.3175,0.4352,0.2473,1.45,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39307,2020.0,2021-01-31,1854.0,Italy Serie A,Atalanta,Lazio,78.74,70.11,0.5384,0.2389,0.2228,2.1,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39308,2020.0,2021-01-31,1854.0,Italy Serie A,AS Roma,Verona,77.94,59.13,0.642,0.1495,0.2085,2.14,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39309,2020.0,2021-01-31,1869.0,Spanish Primera Division,Barcelona,Athletic Bilbao,90.16,70.28,0.7793,0.0736,0.1471,2.57,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39310,2020.0,2021-01-31,1869.0,Spanish Primera Division,Real Betis,Osasuna,72.4,69.5,0.4769,0.2499,0.2732,1.46,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39313,2020.0,2021-01-31,1869.0,Spanish Primera Division,Real Valladolid,SD Huesca,61.46,64.54,0.3881,0.3169,0.295,1.21,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39314,2020.0,2021-01-31,1869.0,Spanish Primera Division,Villarreal,Real Sociedad,79.18,83.36,0.387,0.3462,0.2668,1.4,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39315,2020.0,2021-01-31,1854.0,Italy Serie A,Crotone,Genoa,52.51,54.17,0.3901,0.3221,0.2878,1.3,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39320,2020.0,2021-01-31,1869.0,Spanish Primera Division,Cadiz,Atletico Madrid,67.04,87.04,0.1972,0.5467,0.2561,0.87,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39325,2020.0,2021-02-02,2411.0,Barclays Premier League,Leeds United,Everton,66.29,74.52,0.3437,0.4064,0.2498,1.42,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39326,2020.0,2021-02-02,2411.0,Barclays Premier League,Burnley,Manchester City,66.85,92.84,0.1169,0.6933,0.1898,0.77,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39327,2020.0,2021-02-02,2411.0,Barclays Premier League,Wolverhampton,Arsenal,76.19,79.46,0.3621,0.3449,0.293,1.15,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39328,2020.0,2021-02-02,2411.0,Barclays Premier League,Fulham,Leicester City,62.0,80.85,0.2258,0.5322,0.242,1.06,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39329,2020.0,2021-02-02,2411.0,Barclays Premier League,Sheffield United,West Bromwich Albion,66.44,58.87,0.4889,0.2247,0.2864,1.36,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39330,2020.0,2021-02-02,2411.0,Barclays Premier League,Aston Villa,West Ham United,73.17,73.91,0.4286,0.3244,0.247,1.63,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39331,2020.0,2021-02-02,2411.0,Barclays Premier League,Manchester United,Southampton,83.8,74.1,0.5619,0.2054,0.2328,1.84,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39355,2020.0,2021-02-03,2411.0,Barclays Premier League,Tottenham Hotspur,Chelsea,82.27,86.07,0.3756,0.3795,0.2449,1.55,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39362,2020.0,2021-02-03,2411.0,Barclays Premier League,Newcastle,Crystal Palace,65.29,67.14,0.39799999999999996,0.3196,0.2824,1.28,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39363,2020.0,2021-02-03,2411.0,Barclays Premier League,Liverpool,Brighton and Hove Albion,88.95,71.82,0.6888,0.1272,0.1839,2.31,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39365,2020.0,2021-02-03,1843.0,French Ligue 1,Strasbourg,Brest,58.46,55.23,0.456,0.2899,0.2541,1.63,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39366,2020.0,2021-02-03,1843.0,French Ligue 1,Lens,Marseille,60.73,64.26,0.3914,0.3308,0.2778,1.34,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39367,2020.0,2021-02-03,1843.0,French Ligue 1,Bordeaux,Lille,57.09,75.02,0.2368,0.483,0.2802,0.91,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
